E	dosup	dosdw	Int
-22.73	7.17E-85	7.17E-85	2.40E+01
-22.72	7.17E-85	7.17E-85	2.40E+01
-22.71	7.17E-85	7.17E-85	2.40E+01
-22.7	7.17E-85	7.17E-85	2.40E+01
-22.69	7.17E-85	7.17E-85	2.40E+01
-22.68	7.17E-85	7.17E-85	2.40E+01
-22.67	7.17E-85	7.17E-85	2.40E+01
-22.66	7.17E-85	7.17E-85	2.40E+01
-22.65	7.17E-85	7.17E-85	2.40E+01
-22.64	7.17E-85	7.17E-85	2.40E+01
-22.63	7.17E-85	7.17E-85	2.40E+01
-22.62	7.17E-85	7.17E-85	2.40E+01
-22.61	7.17E-85	7.17E-85	2.40E+01
-22.6	7.17E-85	7.17E-85	2.40E+01
-22.59	7.17E-85	7.17E-85	2.40E+01
-22.58	7.17E-85	7.17E-85	2.40E+01
-22.57	7.17E-85	7.17E-85	2.40E+01
-22.56	7.17E-85	7.17E-85	2.40E+01
-22.55	7.17E-85	7.17E-85	2.40E+01
-22.54	7.17E-85	7.17E-85	2.40E+01
-22.53	7.17E-85	7.17E-85	2.40E+01
-22.52	7.17E-85	7.17E-85	2.40E+01
-22.51	7.17E-85	7.17E-85	2.40E+01
-22.5	7.17E-85	7.17E-85	2.40E+01
-22.49	7.17E-85	7.17E-85	2.40E+01
-22.48	7.17E-85	7.17E-85	2.40E+01
-22.47	7.17E-85	7.17E-85	2.40E+01
-22.46	7.17E-85	7.17E-85	2.40E+01
-22.45	7.17E-85	7.17E-85	2.40E+01
-22.44	7.17E-85	7.17E-85	2.40E+01
-22.43	7.17E-85	7.17E-85	2.40E+01
-22.42	7.17E-85	7.17E-85	2.40E+01
-22.41	7.17E-85	7.17E-85	2.40E+01
-22.4	7.17E-85	7.17E-85	2.40E+01
-22.39	7.17E-85	7.17E-85	2.40E+01
-22.38	7.17E-85	7.17E-85	2.40E+01
-22.37	7.17E-85	7.17E-85	2.40E+01
-22.36	7.17E-85	7.17E-85	2.40E+01
-22.35	7.17E-85	7.17E-85	2.40E+01
-22.34	7.17E-85	7.17E-85	2.40E+01
-22.33	7.17E-85	7.17E-85	2.40E+01
-22.32	7.17E-85	7.17E-85	2.40E+01
-22.31	7.17E-85	7.17E-85	2.40E+01
-22.3	7.17E-85	7.17E-85	2.40E+01
-22.29	7.17E-85	7.17E-85	2.40E+01
-22.28	7.17E-85	7.17E-85	2.40E+01
-22.27	7.17E-85	7.17E-85	2.40E+01
-22.26	7.17E-85	7.17E-85	2.40E+01
-22.25	7.17E-85	7.17E-85	2.40E+01
-22.24	7.17E-85	7.17E-85	2.40E+01
-22.23	7.17E-85	7.17E-85	2.40E+01
-22.22	7.17E-85	7.17E-85	2.40E+01
-22.21	7.17E-85	7.17E-85	2.40E+01
-22.2	7.17E-85	7.17E-85	2.40E+01
-22.19	7.17E-85	7.17E-85	2.40E+01
-22.18	7.17E-85	7.17E-85	2.40E+01
-22.17	7.17E-85	7.17E-85	2.40E+01
-22.16	7.17E-85	7.17E-85	2.40E+01
-22.15	7.17E-85	7.17E-85	2.40E+01
-22.14	7.17E-85	7.17E-85	2.40E+01
-22.13	7.17E-85	7.17E-85	2.40E+01
-22.12	7.17E-85	7.17E-85	2.40E+01
-22.11	7.17E-85	7.17E-85	2.40E+01
-22.1	7.17E-85	7.17E-85	2.40E+01
-22.09	7.17E-85	7.17E-85	2.40E+01
-22.08	7.17E-85	7.17E-85	2.40E+01
-22.07	7.17E-85	7.17E-85	2.40E+01
-22.06	7.17E-85	7.17E-85	2.40E+01
-22.05	7.17E-85	7.17E-85	2.40E+01
-22.04	7.17E-85	7.17E-85	2.40E+01
-22.03	7.17E-85	7.17E-85	2.40E+01
-22.02	7.17E-85	7.17E-85	2.40E+01
-22.01	7.17E-85	7.17E-85	2.40E+01
-22	7.17E-85	7.17E-85	2.40E+01
-21.99	7.17E-85	7.17E-85	2.40E+01
-21.98	7.17E-85	7.17E-85	2.40E+01
-21.97	7.17E-85	7.17E-85	2.40E+01
-21.96	7.17E-85	7.17E-85	2.40E+01
-21.95	7.17E-85	7.17E-85	2.40E+01
-21.94	7.17E-85	7.17E-85	2.40E+01
-21.93	7.17E-85	7.17E-85	2.40E+01
-21.92	7.17E-85	7.17E-85	2.40E+01
-21.91	7.17E-85	7.17E-85	2.40E+01
-21.9	7.17E-85	7.17E-85	2.40E+01
-21.89	7.17E-85	7.17E-85	2.40E+01
-21.88	7.17E-85	7.17E-85	2.40E+01
-21.87	7.17E-85	7.17E-85	2.40E+01
-21.86	7.17E-85	7.17E-85	2.40E+01
-21.85	7.17E-85	7.17E-85	2.40E+01
-21.84	7.17E-85	7.17E-85	2.40E+01
-21.83	7.17E-85	7.17E-85	2.40E+01
-21.82	7.17E-85	7.17E-85	2.40E+01
-21.81	7.17E-85	7.17E-85	2.40E+01
-21.8	7.17E-85	7.17E-85	2.40E+01
-21.79	7.17E-85	7.17E-85	2.40E+01
-21.78	7.17E-85	7.17E-85	2.40E+01
-21.77	7.17E-85	7.17E-85	2.40E+01
-21.76	7.17E-85	7.17E-85	2.40E+01
-21.75	7.17E-85	7.17E-85	2.40E+01
-21.74	7.17E-85	7.17E-85	2.40E+01
-21.73	7.17E-85	7.17E-85	2.40E+01
-21.72	7.17E-85	7.17E-85	2.40E+01
-21.71	7.17E-85	7.17E-85	2.40E+01
-21.7	7.17E-85	7.17E-85	2.40E+01
-21.69	7.17E-85	7.17E-85	2.40E+01
-21.68	7.17E-85	7.17E-85	2.40E+01
-21.67	7.17E-85	7.17E-85	2.40E+01
-21.66	7.17E-85	7.17E-85	2.40E+01
-21.65	7.17E-85	7.17E-85	2.40E+01
-21.64	7.17E-85	7.17E-85	2.40E+01
-21.63	7.17E-85	7.17E-85	2.40E+01
-21.62	7.17E-85	7.17E-85	2.40E+01
-21.61	7.17E-85	7.17E-85	2.40E+01
-21.6	7.17E-85	7.17E-85	2.40E+01
-21.59	7.17E-85	7.17E-85	2.40E+01
-21.58	7.17E-85	7.17E-85	2.40E+01
-21.57	7.17E-85	7.17E-85	2.40E+01
-21.56	7.17E-85	7.17E-85	2.40E+01
-21.55	7.17E-85	7.17E-85	2.40E+01
-21.54	7.17E-85	7.17E-85	2.40E+01
-21.53	7.17E-85	7.17E-85	2.40E+01
-21.52	7.17E-85	7.17E-85	2.40E+01
-21.51	7.17E-85	7.17E-85	2.40E+01
-21.5	7.17E-85	7.17E-85	2.40E+01
-21.49	7.17E-85	7.17E-85	2.40E+01
-21.48	7.17E-85	7.17E-85	2.40E+01
-21.47	7.17E-85	7.17E-85	2.40E+01
-21.46	7.17E-85	7.17E-85	2.40E+01
-21.45	7.17E-85	7.17E-85	2.40E+01
-21.44	7.17E-85	7.17E-85	2.40E+01
-21.43	7.17E-85	7.17E-85	2.40E+01
-21.42	7.17E-85	7.17E-85	2.40E+01
-21.41	7.17E-85	7.17E-85	2.40E+01
-21.4	7.17E-85	7.17E-85	2.40E+01
-21.39	7.17E-85	7.17E-85	2.40E+01
-21.38	7.17E-85	7.17E-85	2.40E+01
-21.37	7.17E-85	7.17E-85	2.40E+01
-21.36	7.17E-85	7.17E-85	2.40E+01
-21.35	7.17E-85	7.17E-85	2.40E+01
-21.34	7.17E-85	7.17E-85	2.40E+01
-21.33	7.17E-85	7.17E-85	2.40E+01
-21.32	7.17E-85	7.17E-85	2.40E+01
-21.31	7.17E-85	7.17E-85	2.40E+01
-21.3	7.17E-85	7.17E-85	2.40E+01
-21.29	7.17E-85	7.17E-85	2.40E+01
-21.28	7.17E-85	7.17E-85	2.40E+01
-21.27	7.17E-85	7.17E-85	2.40E+01
-21.26	7.17E-85	7.17E-85	2.40E+01
-21.25	7.17E-85	7.17E-85	2.40E+01
-21.24	7.17E-85	7.17E-85	2.40E+01
-21.23	7.17E-85	7.17E-85	2.40E+01
-21.22	7.17E-85	7.17E-85	2.40E+01
-21.21	7.17E-85	7.17E-85	2.40E+01
-21.2	7.17E-85	7.17E-85	2.40E+01
-21.19	7.17E-85	7.17E-85	2.40E+01
-21.18	7.17E-85	7.17E-85	2.40E+01
-21.17	7.17E-85	7.17E-85	2.40E+01
-21.16	7.17E-85	7.17E-85	2.40E+01
-21.15	7.17E-85	7.17E-85	2.40E+01
-21.14	7.17E-85	7.17E-85	2.40E+01
-21.13	7.17E-85	7.17E-85	2.40E+01
-21.12	7.17E-85	7.17E-85	2.40E+01
-21.11	7.17E-85	7.17E-85	2.40E+01
-21.1	7.17E-85	7.17E-85	2.40E+01
-21.09	7.17E-85	7.17E-85	2.40E+01
-21.08	7.17E-85	7.17E-85	2.40E+01
-21.07	7.17E-85	7.17E-85	2.40E+01
-21.06	7.17E-85	7.17E-85	2.40E+01
-21.05	7.17E-85	7.17E-85	2.40E+01
-21.04	7.17E-85	7.17E-85	2.40E+01
-21.03	7.17E-85	7.17E-85	2.40E+01
-21.02	7.17E-85	7.17E-85	2.40E+01
-21.01	7.17E-85	7.17E-85	2.40E+01
-21	7.17E-85	7.17E-85	2.40E+01
-20.99	7.17E-85	7.17E-85	2.40E+01
-20.98	7.17E-85	7.17E-85	2.40E+01
-20.97	7.17E-85	7.17E-85	2.40E+01
-20.96	7.17E-85	7.17E-85	2.40E+01
-20.95	7.17E-85	7.17E-85	2.40E+01
-20.94	7.17E-85	7.17E-85	2.40E+01
-20.93	7.17E-85	7.17E-85	2.40E+01
-20.92	7.17E-85	7.17E-85	2.40E+01
-20.91	7.17E-85	7.17E-85	2.40E+01
-20.9	7.17E-85	7.17E-85	2.40E+01
-20.89	7.17E-85	7.17E-85	2.40E+01
-20.88	7.17E-85	7.17E-85	2.40E+01
-20.87	7.17E-85	7.17E-85	2.40E+01
-20.86	7.17E-85	7.17E-85	2.40E+01
-20.85	7.17E-85	7.17E-85	2.40E+01
-20.84	7.17E-85	7.17E-85	2.40E+01
-20.83	7.17E-85	7.17E-85	2.40E+01
-20.82	7.17E-85	7.17E-85	2.40E+01
-20.81	7.17E-85	7.17E-85	2.40E+01
-20.8	7.17E-85	7.17E-85	2.40E+01
-20.79	7.17E-85	7.17E-85	2.40E+01
-20.78	7.17E-85	7.17E-85	2.40E+01
-20.77	7.17E-85	7.17E-85	2.40E+01
-20.76	7.17E-85	7.17E-85	2.40E+01
-20.75	7.17E-85	7.17E-85	2.40E+01
-20.74	7.17E-85	7.17E-85	2.40E+01
-20.73	7.17E-85	7.17E-85	2.40E+01
-20.72	7.17E-85	7.17E-85	2.40E+01
-20.71	7.17E-85	7.17E-85	2.40E+01
-20.7	7.17E-85	7.17E-85	2.40E+01
-20.69	7.17E-85	7.17E-85	2.40E+01
-20.68	7.17E-85	7.17E-85	2.40E+01
-20.67	7.17E-85	7.17E-85	2.40E+01
-20.66	7.17E-85	7.17E-85	2.40E+01
-20.65	7.17E-85	7.17E-85	2.40E+01
-20.64	7.17E-85	7.17E-85	2.40E+01
-20.63	7.17E-85	7.17E-85	2.40E+01
-20.62	7.17E-85	7.17E-85	2.40E+01
-20.61	7.17E-85	7.17E-85	2.40E+01
-20.6	7.17E-85	7.17E-85	2.40E+01
-20.59	7.17E-85	7.17E-85	2.40E+01
-20.58	7.17E-85	7.17E-85	2.40E+01
-20.57	7.17E-85	7.17E-85	2.40E+01
-20.56	7.17E-85	7.17E-85	2.40E+01
-20.55	7.17E-85	7.17E-85	2.40E+01
-20.54	7.17E-85	7.17E-85	2.40E+01
-20.53	7.17E-85	7.17E-85	2.40E+01
-20.52	7.17E-85	7.17E-85	2.40E+01
-20.51	7.17E-85	7.17E-85	2.40E+01
-20.5	7.17E-85	7.17E-85	2.40E+01
-20.49	7.17E-85	7.17E-85	2.40E+01
-20.48	7.17E-85	7.17E-85	2.40E+01
-20.47	7.17E-85	7.17E-85	2.40E+01
-20.46	7.17E-85	7.17E-85	2.40E+01
-20.45	7.17E-85	7.17E-85	2.40E+01
-20.44	7.17E-85	7.17E-85	2.40E+01
-20.43	7.17E-85	7.17E-85	2.40E+01
-20.42	7.17E-85	7.17E-85	2.40E+01
-20.41	7.17E-85	7.17E-85	2.40E+01
-20.4	7.17E-85	7.17E-85	2.40E+01
-20.39	7.17E-85	7.17E-85	2.40E+01
-20.38	7.17E-85	7.17E-85	2.40E+01
-20.37	7.17E-85	7.17E-85	2.40E+01
-20.36	7.17E-85	7.17E-85	2.40E+01
-20.35	7.17E-85	7.17E-85	2.40E+01
-20.34	7.17E-85	7.17E-85	2.40E+01
-20.33	7.17E-85	7.17E-85	2.40E+01
-20.32	7.17E-85	7.17E-85	2.40E+01
-20.31	7.17E-85	7.17E-85	2.40E+01
-20.3	7.17E-85	7.17E-85	2.40E+01
-20.29	7.17E-85	7.17E-85	2.40E+01
-20.28	7.17E-85	7.17E-85	2.40E+01
-20.27	7.17E-85	7.17E-85	2.40E+01
-20.26	7.17E-85	7.17E-85	2.40E+01
-20.25	7.17E-85	7.17E-85	2.40E+01
-20.24	7.17E-85	7.17E-85	2.40E+01
-20.23	7.17E-85	7.17E-85	2.40E+01
-20.22	7.17E-85	7.17E-85	2.40E+01
-20.21	7.17E-85	7.17E-85	2.40E+01
-20.2	7.17E-85	7.17E-85	2.40E+01
-20.19	7.17E-85	7.17E-85	2.40E+01
-20.18	7.17E-85	7.17E-85	2.40E+01
-20.17	7.17E-85	7.17E-85	2.40E+01
-20.16	7.17E-85	7.17E-85	2.40E+01
-20.15	7.17E-85	7.17E-85	2.40E+01
-20.14	7.17E-85	7.17E-85	2.40E+01
-20.13	7.17E-85	7.17E-85	2.40E+01
-20.12	7.17E-85	7.17E-85	2.40E+01
-20.11	7.17E-85	7.17E-85	2.40E+01
-20.1	7.17E-85	7.17E-85	2.40E+01
-20.09	7.17E-85	7.17E-85	2.40E+01
-20.08	7.17E-85	7.17E-85	2.40E+01
-20.07	7.17E-85	7.17E-85	2.40E+01
-20.06	7.17E-85	7.17E-85	2.40E+01
-20.05	7.17E-85	7.17E-85	2.40E+01
-20.04	7.17E-85	7.17E-85	2.40E+01
-20.03	7.17E-85	7.17E-85	2.40E+01
-20.02	7.17E-85	7.17E-85	2.40E+01
-20.01	7.17E-85	7.17E-85	2.40E+01
-20	7.17E-85	7.17E-85	2.40E+01
-19.99	7.17E-85	7.17E-85	2.40E+01
-19.98	7.17E-85	7.17E-85	2.40E+01
-19.97	7.17E-85	7.17E-85	2.40E+01
-19.96	7.17E-85	7.17E-85	2.40E+01
-19.95	7.17E-85	7.17E-85	2.40E+01
-19.94	7.17E-85	7.17E-85	2.40E+01
-19.93	7.17E-85	7.17E-85	2.40E+01
-19.92	7.17E-85	7.17E-85	2.40E+01
-19.91	7.17E-85	7.17E-85	2.40E+01
-19.9	7.17E-85	7.17E-85	2.40E+01
-19.89	7.17E-85	7.17E-85	2.40E+01
-19.88	7.17E-85	7.17E-85	2.40E+01
-19.87	7.17E-85	7.17E-85	2.40E+01
-19.86	7.17E-85	7.17E-85	2.40E+01
-19.85	7.17E-85	7.17E-85	2.40E+01
-19.84	7.17E-85	7.17E-85	2.40E+01
-19.83	7.17E-85	7.17E-85	2.40E+01
-19.82	7.17E-85	7.17E-85	2.40E+01
-19.81	7.17E-85	7.17E-85	2.40E+01
-19.8	7.17E-85	7.17E-85	2.40E+01
-19.79	7.17E-85	7.17E-85	2.40E+01
-19.78	7.17E-85	7.17E-85	2.40E+01
-19.77	7.17E-85	7.17E-85	2.40E+01
-19.76	7.17E-85	7.17E-85	2.40E+01
-19.75	7.17E-85	7.17E-85	2.40E+01
-19.74	7.17E-85	7.17E-85	2.40E+01
-19.73	7.17E-85	7.17E-85	2.40E+01
-19.72	7.17E-85	7.17E-85	2.40E+01
-19.71	7.17E-85	7.17E-85	2.40E+01
-19.7	7.17E-85	7.17E-85	2.40E+01
-19.69	7.17E-85	7.17E-85	2.40E+01
-19.68	7.17E-85	7.17E-85	2.40E+01
-19.67	7.17E-85	7.17E-85	2.40E+01
-19.66	7.17E-85	7.17E-85	2.40E+01
-19.65	7.17E-85	7.17E-85	2.40E+01
-19.64	7.17E-85	7.17E-85	2.40E+01
-19.63	7.17E-85	7.17E-85	2.40E+01
-19.62	7.17E-85	7.17E-85	2.40E+01
-19.61	7.17E-85	7.17E-85	2.40E+01
-19.6	7.17E-85	7.17E-85	2.40E+01
-19.59	7.17E-85	7.17E-85	2.40E+01
-19.58	7.17E-85	7.17E-85	2.40E+01
-19.57	7.17E-85	7.17E-85	2.40E+01
-19.56	7.17E-85	7.17E-85	2.40E+01
-19.55	7.17E-85	7.17E-85	2.40E+01
-19.54	7.17E-85	7.17E-85	2.40E+01
-19.53	7.17E-85	7.17E-85	2.40E+01
-19.52	7.17E-85	7.17E-85	2.40E+01
-19.51	7.17E-85	7.17E-85	2.40E+01
-19.5	7.17E-85	7.17E-85	2.40E+01
-19.49	7.17E-85	7.17E-85	2.40E+01
-19.48	7.17E-85	7.17E-85	2.40E+01
-19.47	7.17E-85	7.17E-85	2.40E+01
-19.46	7.17E-85	7.17E-85	2.40E+01
-19.45	7.17E-85	7.17E-85	2.40E+01
-19.44	7.17E-85	7.17E-85	2.40E+01
-19.43	7.17E-85	7.17E-85	2.40E+01
-19.42	7.17E-85	7.17E-85	2.40E+01
-19.41	7.17E-85	7.17E-85	2.40E+01
-19.4	7.17E-85	7.17E-85	2.40E+01
-19.39	7.17E-85	7.17E-85	2.40E+01
-19.38	7.17E-85	7.17E-85	2.40E+01
-19.37	7.17E-85	7.17E-85	2.40E+01
-19.36	7.17E-85	7.17E-85	2.40E+01
-19.35	7.17E-85	7.17E-85	2.40E+01
-19.34	7.17E-85	7.17E-85	2.40E+01
-19.33	7.17E-85	7.17E-85	2.40E+01
-19.32	7.17E-85	7.17E-85	2.40E+01
-19.31	7.17E-85	7.17E-85	2.40E+01
-19.3	7.17E-85	7.17E-85	2.40E+01
-19.29	7.17E-85	7.17E-85	2.40E+01
-19.28	7.17E-85	7.17E-85	2.40E+01
-19.27	7.17E-85	7.17E-85	2.40E+01
-19.26	7.17E-85	7.17E-85	2.40E+01
-19.25	7.17E-85	7.17E-85	2.40E+01
-19.24	7.17E-85	7.17E-85	2.40E+01
-19.23	7.17E-85	7.17E-85	2.40E+01
-19.22	7.17E-85	7.17E-85	2.40E+01
-19.21	7.17E-85	7.17E-85	2.40E+01
-19.2	7.17E-85	7.17E-85	2.40E+01
-19.19	7.17E-85	7.17E-85	2.40E+01
-19.18	7.17E-85	7.17E-85	2.40E+01
-19.17	7.17E-85	7.17E-85	2.40E+01
-19.16	7.17E-85	7.17E-85	2.40E+01
-19.15	7.17E-85	7.17E-85	2.40E+01
-19.14	7.17E-85	7.17E-85	2.40E+01
-19.13	7.17E-85	7.17E-85	2.40E+01
-19.12	7.17E-85	7.17E-85	2.40E+01
-19.11	7.17E-85	7.17E-85	2.40E+01
-19.1	7.17E-85	7.17E-85	2.40E+01
-19.09	7.17E-85	7.17E-85	2.40E+01
-19.08	7.17E-85	7.17E-85	2.40E+01
-19.07	7.17E-85	7.17E-85	2.40E+01
-19.06	7.17E-85	7.17E-85	2.40E+01
-19.05	7.17E-85	7.17E-85	2.40E+01
-19.04	7.17E-85	7.17E-85	2.40E+01
-19.03	7.17E-85	7.17E-85	2.40E+01
-19.02	7.17E-85	7.17E-85	2.40E+01
-19.01	7.17E-85	7.17E-85	2.40E+01
-19	7.17E-85	7.17E-85	2.40E+01
-18.99	7.17E-85	7.17E-85	2.40E+01
-18.98	7.17E-85	7.17E-85	2.40E+01
-18.97	7.17E-85	7.17E-85	2.40E+01
-18.96	7.17E-85	7.17E-85	2.40E+01
-18.95	7.17E-85	7.17E-85	2.40E+01
-18.94	7.17E-85	7.17E-85	2.40E+01
-18.93	7.17E-85	7.17E-85	2.40E+01
-18.92	7.17E-85	7.17E-85	2.40E+01
-18.91	7.17E-85	7.17E-85	2.40E+01
-18.9	7.17E-85	7.17E-85	2.40E+01
-18.89	7.17E-85	7.17E-85	2.40E+01
-18.88	7.17E-85	7.17E-85	2.40E+01
-18.87	7.17E-85	7.17E-85	2.40E+01
-18.86	7.17E-85	7.17E-85	2.40E+01
-18.85	7.17E-85	7.17E-85	2.40E+01
-18.84	7.17E-85	7.17E-85	2.40E+01
-18.83	7.17E-85	7.17E-85	2.40E+01
-18.82	7.17E-85	7.17E-85	2.40E+01
-18.81	7.17E-85	7.17E-85	2.40E+01
-18.8	7.17E-85	7.17E-85	2.40E+01
-18.79	7.17E-85	7.17E-85	2.40E+01
-18.78	7.17E-85	7.17E-85	2.40E+01
-18.77	7.17E-85	7.17E-85	2.40E+01
-18.76	7.17E-85	7.17E-85	2.40E+01
-18.75	7.17E-85	7.17E-85	2.40E+01
-18.74	7.17E-85	7.17E-85	2.40E+01
-18.73	7.17E-85	7.17E-85	2.40E+01
-18.72	7.17E-85	7.17E-85	2.40E+01
-18.71	7.17E-85	7.17E-85	2.40E+01
-18.7	7.17E-85	7.17E-85	2.40E+01
-18.69	7.17E-85	7.17E-85	2.40E+01
-18.68	7.17E-85	7.17E-85	2.40E+01
-18.67	7.17E-85	7.17E-85	2.40E+01
-18.66	7.17E-85	7.17E-85	2.40E+01
-18.65	7.17E-85	7.17E-85	2.40E+01
-18.64	7.17E-85	7.17E-85	2.40E+01
-18.63	7.17E-85	7.17E-85	2.40E+01
-18.62	7.17E-85	7.17E-85	2.40E+01
-18.61	7.17E-85	7.17E-85	2.40E+01
-18.6	7.17E-85	7.17E-85	2.40E+01
-18.59	7.17E-85	7.17E-85	2.40E+01
-18.58	7.17E-85	7.17E-85	2.40E+01
-18.57	7.17E-85	7.17E-85	2.40E+01
-18.56	7.17E-85	7.17E-85	2.40E+01
-18.55	7.17E-85	7.17E-85	2.40E+01
-18.54	7.17E-85	7.17E-85	2.40E+01
-18.53	7.17E-85	7.17E-85	2.40E+01
-18.52	7.17E-85	7.17E-85	2.40E+01
-18.51	7.17E-85	7.17E-85	2.40E+01
-18.5	7.17E-85	7.17E-85	2.40E+01
-18.49	7.17E-85	7.17E-85	2.40E+01
-18.48	7.17E-85	7.17E-85	2.40E+01
-18.47	7.17E-85	7.17E-85	2.40E+01
-18.46	7.17E-85	7.17E-85	2.40E+01
-18.45	7.17E-85	7.17E-85	2.40E+01
-18.44	7.17E-85	7.17E-85	2.40E+01
-18.43	7.17E-85	7.17E-85	2.40E+01
-18.42	7.17E-85	7.17E-85	2.40E+01
-18.41	7.17E-85	7.17E-85	2.40E+01
-18.4	7.17E-85	7.17E-85	2.40E+01
-18.39	7.17E-85	7.17E-85	2.40E+01
-18.38	7.17E-85	7.17E-85	2.40E+01
-18.37	7.17E-85	7.17E-85	2.40E+01
-18.36	7.17E-85	7.17E-85	2.40E+01
-18.35	7.17E-85	7.17E-85	2.40E+01
-18.34	7.17E-85	7.17E-85	2.40E+01
-18.33	7.17E-85	7.17E-85	2.40E+01
-18.32	7.17E-85	7.17E-85	2.40E+01
-18.31	7.17E-85	7.17E-85	2.40E+01
-18.3	7.17E-85	7.17E-85	2.40E+01
-18.29	7.17E-85	7.17E-85	2.40E+01
-18.28	7.17E-85	7.17E-85	2.40E+01
-18.27	7.17E-85	7.17E-85	2.40E+01
-18.26	7.17E-85	7.17E-85	2.40E+01
-18.25	7.17E-85	7.17E-85	2.40E+01
-18.24	7.17E-85	7.17E-85	2.40E+01
-18.23	7.17E-85	7.17E-85	2.40E+01
-18.22	7.17E-85	7.17E-85	2.40E+01
-18.21	7.17E-85	7.17E-85	2.40E+01
-18.2	7.17E-85	7.17E-85	2.40E+01
-18.19	7.17E-85	7.17E-85	2.40E+01
-18.18	7.17E-85	7.17E-85	2.40E+01
-18.17	7.17E-85	7.17E-85	2.40E+01
-18.16	7.17E-85	7.17E-85	2.40E+01
-18.15	7.17E-85	7.17E-85	2.40E+01
-18.14	7.17E-85	7.17E-85	2.40E+01
-18.13	7.17E-85	7.17E-85	2.40E+01
-18.12	7.17E-85	7.17E-85	2.40E+01
-18.11	7.17E-85	7.17E-85	2.40E+01
-18.1	7.17E-85	7.17E-85	2.40E+01
-18.09	7.17E-85	7.17E-85	2.40E+01
-18.08	7.17E-85	7.17E-85	2.40E+01
-18.07	7.17E-85	7.17E-85	2.40E+01
-18.06	7.17E-85	7.17E-85	2.40E+01
-18.05	7.17E-85	7.17E-85	2.40E+01
-18.04	7.17E-85	7.17E-85	2.40E+01
-18.03	7.17E-85	7.17E-85	2.40E+01
-18.02	7.17E-85	7.17E-85	2.40E+01
-18.01	7.17E-85	7.17E-85	2.40E+01
-18	7.17E-85	7.17E-85	2.40E+01
-17.99	7.17E-85	7.17E-85	2.40E+01
-17.98	7.17E-85	7.17E-85	2.40E+01
-17.97	7.17E-85	7.17E-85	2.40E+01
-17.96	7.17E-85	7.17E-85	2.40E+01
-17.95	7.17E-85	7.17E-85	2.40E+01
-17.94	7.17E-85	7.17E-85	2.40E+01
-17.93	7.17E-85	7.17E-85	2.40E+01
-17.92	7.17E-85	7.17E-85	2.40E+01
-17.91	7.17E-85	7.17E-85	2.40E+01
-17.9	7.17E-85	7.17E-85	2.40E+01
-17.89	7.17E-85	7.17E-85	2.40E+01
-17.88	7.17E-85	7.17E-85	2.40E+01
-17.87	7.17E-85	7.17E-85	2.40E+01
-17.86	7.17E-85	7.17E-85	2.40E+01
-17.85	7.17E-85	7.17E-85	2.40E+01
-17.84	7.17E-85	7.17E-85	2.40E+01
-17.83	7.17E-85	7.17E-85	2.40E+01
-17.82	7.17E-85	7.17E-85	2.40E+01
-17.81	7.17E-85	7.17E-85	2.40E+01
-17.8	7.17E-85	7.17E-85	2.40E+01
-17.79	7.17E-85	7.17E-85	2.40E+01
-17.78	7.17E-85	7.17E-85	2.40E+01
-17.77	7.17E-85	7.17E-85	2.40E+01
-17.76	7.17E-85	7.17E-85	2.40E+01
-17.75	7.17E-85	7.17E-85	2.40E+01
-17.74	7.17E-85	7.17E-85	2.40E+01
-17.73	7.17E-85	7.17E-85	2.40E+01
-17.72	7.17E-85	7.17E-85	2.40E+01
-17.71	7.17E-85	7.17E-85	2.40E+01
-17.7	7.17E-85	7.17E-85	2.40E+01
-17.69	7.17E-85	7.17E-85	2.40E+01
-17.68	7.17E-85	7.17E-85	2.40E+01
-17.67	7.17E-85	7.17E-85	2.40E+01
-17.66	7.17E-85	7.17E-85	2.40E+01
-17.65	7.17E-85	7.17E-85	2.40E+01
-17.64	7.17E-85	7.17E-85	2.40E+01
-17.63	7.17E-85	7.17E-85	2.40E+01
-17.62	7.17E-85	7.17E-85	2.40E+01
-17.61	7.17E-85	7.17E-85	2.40E+01
-17.6	7.17E-85	7.17E-85	2.40E+01
-17.59	7.17E-85	7.17E-85	2.40E+01
-17.58	7.17E-85	7.17E-85	2.40E+01
-17.57	7.17E-85	7.17E-85	2.40E+01
-17.56	7.17E-85	7.17E-85	2.40E+01
-17.55	7.17E-85	7.17E-85	2.40E+01
-17.54	7.17E-85	7.17E-85	2.40E+01
-17.53	7.17E-85	7.17E-85	2.40E+01
-17.52	7.17E-85	7.17E-85	2.40E+01
-17.51	7.17E-85	7.17E-85	2.40E+01
-17.5	7.17E-85	7.17E-85	2.40E+01
-17.49	7.17E-85	7.17E-85	2.40E+01
-17.48	7.17E-85	7.17E-85	2.40E+01
-17.47	7.17E-85	7.17E-85	2.40E+01
-17.46	7.17E-85	7.17E-85	2.40E+01
-17.45	7.17E-85	7.17E-85	2.40E+01
-17.44	7.17E-85	7.17E-85	2.40E+01
-17.43	7.17E-85	7.17E-85	2.40E+01
-17.42	7.17E-85	7.17E-85	2.40E+01
-17.41	7.17E-85	7.17E-85	2.40E+01
-17.4	7.17E-85	7.17E-85	2.40E+01
-17.39	7.17E-85	7.17E-85	2.40E+01
-17.38	7.17E-85	7.17E-85	2.40E+01
-17.37	7.17E-85	7.17E-85	2.40E+01
-17.36	7.17E-85	7.17E-85	2.40E+01
